Source Indicator ID,Source Name,Indicator Category,Indicator Name,Indicator Description,Year,Location,Value,Unit,Desired Direction
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2017,US,868,USD ($),low
B25031_002E,American Community Survey,Housing,Median Gross Rent: Housing with No Bedrooms,"Median gross rent for housing units with no bedrooms. Gross rent is the amount of the contract rent plus the estimated average monthly cost of utilities (electricity, gas, and water and sewer) and fuels (oil, coal, kerosene, wood, etc.) if these are paid for by the renter (or paid for the renter by someone else). Gross rent is intended to eliminate differentials which result from varying practices with respect to the inclusion of utilities and fuels as part of the rental payment.",2017,US,853,USD ($),low
B25031_003E,American Community Survey,Housing,Median Gross Rent: Housing with One Bedroom,"Median gross rent for housing units with one bedroom. Gross rent is the amount of the contract rent plus the estimated average monthly cost of utilities (electricity, gas, and water and sewer) and fuels (oil, coal, kerosene, wood, etc.) if these are paid for by the renter (or paid for the renter by someone else). Gross rent is intended to eliminate differentials which result from varying practices with respect to the inclusion of utilities and fuels as part of the rental payment.",2016,US,843,USD ($),low
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2016,US,841,USD ($),low
B25058_001E,American Community Survey,Housing,Median Contract Rent,Median contract rent,2015,US,812,USD ($),low
B25031_002E,American Community Survey,Housing,Median Gross Rent: Housing with No Bedrooms,"Median gross rent for housing units with no bedrooms. Gross rent is the amount of the contract rent plus the estimated average monthly cost of utilities (electricity, gas, and water and sewer) and fuels (oil, coal, kerosene, wood, etc.) if these are paid for by the renter (or paid for the renter by someone else). Gross rent is intended to eliminate differentials which result from varying practices with respect to the inclusion of utilities and fuels as part of the rental payment.",2016,US,810,USD ($),low
B25031_003E,American Community Survey,Housing,Median Gross Rent: Housing with One Bedroom,"Median gross rent for housing units with one bedroom. Gross rent is the amount of the contract rent plus the estimated average monthly cost of utilities (electricity, gas, and water and sewer) and fuels (oil, coal, kerosene, wood, etc.) if these are paid for by the renter (or paid for the renter by someone else). Gross rent is intended to eliminate differentials which result from varying practices with respect to the inclusion of utilities and fuels as part of the rental payment.",2015,US,810,USD ($),low
B25031_002E,American Community Survey,Housing,Median Gross Rent: Housing with No Bedrooms,"Median gross rent for housing units with no bedrooms. Gross rent is the amount of the contract rent plus the estimated average monthly cost of utilities (electricity, gas, and water and sewer) and fuels (oil, coal, kerosene, wood, etc.) if these are paid for by the renter (or paid for the renter by someone else). Gross rent is intended to eliminate differentials which result from varying practices with respect to the inclusion of utilities and fuels as part of the rental payment.",2015,US,792,USD ($),low
DP05_0004E,American Community Survey,Demographics,Sex Ratio (Males per 100 Females),Males per 100 females in the total population.,2018,CA-24,101,People/People,low
DP05_0004E,American Community Survey,Demographics,Sex Ratio (Males per 100 Females),Males per 100 females in the total population.,2017,CA-24,100.6,People/People,low
S2701_C03_010E,American Community Survey,Health,Health Insurance Coverage Rate: 75 and Older,Percent of the civilian noninstitutionalized population 75 and older with health insurance coverage.,2017,CA-24,99.7,People/People,high
S2701_C03_010E,American Community Survey,Health,Health Insurance Coverage Rate: 75 and Older,Percent of the civilian noninstitutionalized population 75 and older with health insurance coverage.,2018,CA-24,99.7,People/People,high
S2701_C03_010E,American Community Survey,Health,Health Insurance Coverage Rate: 75 and Older,Percent of the civilian noninstitutionalized population 75 and older with health insurance coverage.,2018,US,99.5,People/People,high
S2701_C03_010E,American Community Survey,Health,Health Insurance Coverage Rate: 75 and Older,Percent of the civilian noninstitutionalized population 75 and older with health insurance coverage.,2017,US,99.4,People/People,high
S2701_C03_010E,American Community Survey,Health,Health Insurance Coverage Rate: 75 and Older,Percent of the civilian noninstitutionalized population 75 and older with health insurance coverage.,2018,CA,99.4,People/People,high
S2701_C03_009E,American Community Survey,Health,Health Insurance Coverage Rate: 65 to 74 Years,Percent of the civilian noninstitutionalized population between 65 and 74 years old with health insurance coverage.,2017,CA-24,99.3,People/People,high
S2701_C03_010E,American Community Survey,Health,Health Insurance Coverage Rate: 75 and Older,Percent of the civilian noninstitutionalized population 75 and older with health insurance coverage.,2017,CA,99.2,People/People,high
S2701_C03_009E,American Community Survey,Health,Health Insurance Coverage Rate: 65 to 74 Years,Percent of the civilian noninstitutionalized population between 65 and 74 years old with health insurance coverage.,2017,US,99.1,People/People,high
S2701_C03_009E,American Community Survey,Health,Health Insurance Coverage Rate: 65 to 74 Years,Percent of the civilian noninstitutionalized population between 65 and 74 years old with health insurance coverage.,2018,US,99,People/People,high
DP05_0004E,American Community Survey,Demographics,Sex Ratio (Males per 100 Females),Males per 100 females in the total population.,2018,CA,98.9,People/People,low
S2701_C03_009E,American Community Survey,Health,Health Insurance Coverage Rate: 65 to 74 Years,Percent of the civilian noninstitutionalized population between 65 and 74 years old with health insurance coverage.,2018,CA-24,98.8,People/People,high
DP05_0004E,American Community Survey,Demographics,Sex Ratio (Males per 100 Females),Males per 100 females in the total population.,2017,CA,98.8,People/People,low
S2701_C03_009E,American Community Survey,Health,Health Insurance Coverage Rate: 65 to 74 Years,Percent of the civilian noninstitutionalized population between 65 and 74 years old with health insurance coverage.,2017,CA,98.7,People/People,high
S2701_C03_003E,American Community Survey,Health,Health Insurance Coverage Rate: 6 to 18 Years,Percent of the civilian noninstitutionalized population between 6 and 18 years old with health insurance coverage.,2016,CA-24,98.6,People/People,high
S2701_C03_009E,American Community Survey,Health,Health Insurance Coverage Rate: 65 to 74 Years,Percent of the civilian noninstitutionalized population between 65 and 74 years old with health insurance coverage.,2018,CA,98.6,People/People,high
S2701_C03_003E,American Community Survey,Health,Health Insurance Coverage Rate: 6 to 18 Years,Percent of the civilian noninstitutionalized population between 6 and 18 years old with health insurance coverage.,2015,CA-24,98.5,People/People,high
S2701_C03_002E,American Community Survey,Health,Health Insurance Coverage Rate: Under 6 Years,Percent of the civilian noninstitutionalized population under 6 years old with health insurance coverage.,2018,CA,97.8,People/People,high
S2701_C03_003E,American Community Survey,Health,Health Insurance Coverage Rate: 6 to 18 Years,Percent of the civilian noninstitutionalized population between 6 and 18 years old with health insurance coverage.,2016,CA,97.7,People/People,high
S2701_C03_003E,American Community Survey,Health,Health Insurance Coverage Rate: 6 to 18 Years,Percent of the civilian noninstitutionalized population between 6 and 18 years old with health insurance coverage.,2015,CA,97.6,People/People,high
S2701_C03_002E,American Community Survey,Health,Health Insurance Coverage Rate: Under 6 Years,Percent of the civilian noninstitutionalized population under 6 years old with health insurance coverage.,2017,CA,97.5,People/People,high
S2701_C03_002E,American Community Survey,Health,Health Insurance Coverage Rate: Under 6 Years,Percent of the civilian noninstitutionalized population under 6 years old with health insurance coverage.,2016,CA,97.1,People/People,high
DP05_0004E,American Community Survey,Demographics,Sex Ratio (Males per 100 Females),Males per 100 females in the total population.,2017,US,97,People/People,low
DP05_0004E,American Community Survey,Demographics,Sex Ratio (Males per 100 Females),Males per 100 females in the total population.,2018,US,97,People/People,low
S2701_C03_004E,American Community Survey,Health,Health Insurance Coverage Rate: 19 to 25 Years,Percent of the civilian noninstitutionalized population between 19 and 25 years old with health insurance coverage.,2016,CA,96.7,People/People,high
S2701_C03_002E,American Community Survey,Health,Health Insurance Coverage Rate: Under 6 Years,Percent of the civilian noninstitutionalized population under 6 years old with health insurance coverage.,2015,CA,96.7,People/People,high
S2701_C03_003E,American Community Survey,Health,Health Insurance Coverage Rate: 6 to 18 Years,Percent of the civilian noninstitutionalized population between 6 and 18 years old with health insurance coverage.,2017,CA,96.6,People/People,high
S2701_C03_003E,American Community Survey,Health,Health Insurance Coverage Rate: 6 to 18 Years,Percent of the civilian noninstitutionalized population between 6 and 18 years old with health insurance coverage.,2018,CA,96.5,People/People,high
S2701_C03_003E,American Community Survey,Health,Health Insurance Coverage Rate: 6 to 18 Years,Percent of the civilian noninstitutionalized population between 6 and 18 years old with health insurance coverage.,2017,CA-24,96.4,People/People,high
S2701_C03_002E,American Community Survey,Health,Health Insurance Coverage Rate: Under 6 Years,Percent of the civilian noninstitutionalized population under 6 years old with health insurance coverage.,2016,CA-24,96.4,People/People,high
S2701_C03_004E,American Community Survey,Health,Health Insurance Coverage Rate: 19 to 25 Years,Percent of the civilian noninstitutionalized population between 19 and 25 years old with health insurance coverage.,2015,CA,96.2,People/People,high
S2701_C03_003E,American Community Survey,Health,Health Insurance Coverage Rate: 6 to 18 Years,Percent of the civilian noninstitutionalized population between 6 and 18 years old with health insurance coverage.,2016,US,96.2,People/People,high
S2701_C03_002E,American Community Survey,Health,Health Insurance Coverage Rate: Under 6 Years,Percent of the civilian noninstitutionalized population under 6 years old with health insurance coverage.,2015,CA-24,96.2,People/People,high
S2701_C03_003E,American Community Survey,Health,Health Insurance Coverage Rate: 6 to 18 Years,Percent of the civilian noninstitutionalized population between 6 and 18 years old with health insurance coverage.,2015,US,96,People/People,high
S2701_C03_002E,American Community Survey,Health,Health Insurance Coverage Rate: Under 6 Years,Percent of the civilian noninstitutionalized population under 6 years old with health insurance coverage.,2017,CA-24,96,People/People,high
S2701_C03_002E,American Community Survey,Health,Health Insurance Coverage Rate: Under 6 Years,Percent of the civilian noninstitutionalized population under 6 years old with health insurance coverage.,2017,US,95.9,People/People,high
S2701_C03_002E,American Community Survey,Health,Health Insurance Coverage Rate: Under 6 Years,Percent of the civilian noninstitutionalized population under 6 years old with health insurance coverage.,2018,US,95.7,People/People,high
S2701_C03_002E,American Community Survey,Health,Health Insurance Coverage Rate: Under 6 Years,Percent of the civilian noninstitutionalized population under 6 years old with health insurance coverage.,2016,US,95.5,People/People,high
S2701_C03_002E,American Community Survey,Health,Health Insurance Coverage Rate: Under 6 Years,Percent of the civilian noninstitutionalized population under 6 years old with health insurance coverage.,2018,CA-24,95.4,People/People,high
S2701_C03_004E,American Community Survey,Health,Health Insurance Coverage Rate: 19 to 25 Years,Percent of the civilian noninstitutionalized population between 19 and 25 years old with health insurance coverage.,2016,CA-24,95.3,People/People,high
S2701_C03_003E,American Community Survey,Health,Health Insurance Coverage Rate: 6 to 18 Years,Percent of the civilian noninstitutionalized population between 6 and 18 years old with health insurance coverage.,2018,CA-24,95.3,People/People,high
S2701_C03_004E,American Community Survey,Health,Health Insurance Coverage Rate: 19 to 25 Years,Percent of the civilian noninstitutionalized population between 19 and 25 years old with health insurance coverage.,2016,US,95.2,People/People,high
S2701_C03_002E,American Community Survey,Health,Health Insurance Coverage Rate: Under 6 Years,Percent of the civilian noninstitutionalized population under 6 years old with health insurance coverage.,2015,US,95.2,People/People,high
S2701_C03_004E,American Community Survey,Health,Health Insurance Coverage Rate: 19 to 25 Years,Percent of the civilian noninstitutionalized population between 19 and 25 years old with health insurance coverage.,2015,CA-24,95,People/People,high
S2701_C03_010E,American Community Survey,Health,Health Insurance Coverage Rate: 75 and Older,Percent of the civilian noninstitutionalized population 75 and older with health insurance coverage.,2016,CA-24,95,People/People,high
S2701_C03_004E,American Community Survey,Health,Health Insurance Coverage Rate: 19 to 25 Years,Percent of the civilian noninstitutionalized population between 19 and 25 years old with health insurance coverage.,2015,US,94.8,People/People,high
S2701_C03_003E,American Community Survey,Health,Health Insurance Coverage Rate: 6 to 18 Years,Percent of the civilian noninstitutionalized population between 6 and 18 years old with health insurance coverage.,2017,US,94.6,People/People,high
S2701_C03_003E,American Community Survey,Health,Health Insurance Coverage Rate: 6 to 18 Years,Percent of the civilian noninstitutionalized population between 6 and 18 years old with health insurance coverage.,2018,US,94.4,People/People,high
S2701_C03_010E,American Community Survey,Health,Health Insurance Coverage Rate: 75 and Older,Percent of the civilian noninstitutionalized population 75 and older with health insurance coverage.,2015,CA-24,93.4,People/People,high
S2701_C03_008E,American Community Survey,Health,Health Insurance Coverage Rate: 55 to 64 Years,Percent of the civilian noninstitutionalized population between 55 to 64 years old with health insurance coverage.,2017,CA,93.3,People/People,high
S2701_C03_008E,American Community Survey,Health,Health Insurance Coverage Rate: 55 to 64 Years,Percent of the civilian noninstitutionalized population between 55 to 64 years old with health insurance coverage.,2018,CA,93.3,People/People,high
S2701_C03_010E,American Community Survey,Health,Health Insurance Coverage Rate: 75 and Older,Percent of the civilian noninstitutionalized population 75 and older with health insurance coverage.,2016,CA,93.3,People/People,high
S2701_C03_008E,American Community Survey,Health,Health Insurance Coverage Rate: 55 to 64 Years,Percent of the civilian noninstitutionalized population between 55 to 64 years old with health insurance coverage.,2017,CA-24,93,People/People,high
S2701_C03_001E,American Community Survey,Health,Health Insurance Coverage Rate,Percent of the civilian noninstitutionalized population with health insurance coverage.,2017,CA,92.8,People/People,high
S2701_C03_001E,American Community Survey,Health,Health Insurance Coverage Rate,Percent of the civilian noninstitutionalized population with health insurance coverage.,2018,CA,92.8,People/People,high
S2701_C03_008E,American Community Survey,Health,Health Insurance Coverage Rate: 55 to 64 Years,Percent of the civilian noninstitutionalized population between 55 to 64 years old with health insurance coverage.,2018,CA-24,92.8,People/People,high
S2701_C03_010E,American Community Survey,Health,Health Insurance Coverage Rate: 75 and Older,Percent of the civilian noninstitutionalized population 75 and older with health insurance coverage.,2015,CA,92.8,People/People,high
S2701_C03_001E,American Community Survey,Health,Health Insurance Coverage Rate,Percent of the civilian noninstitutionalized population with health insurance coverage.,2016,CA,92.7,People/People,high
S2701_C03_010E,American Community Survey,Health,Health Insurance Coverage Rate: 75 and Older,Percent of the civilian noninstitutionalized population 75 and older with health insurance coverage.,2016,US,92.5,People/People,high
S2701_C03_008E,American Community Survey,Health,Health Insurance Coverage Rate: 55 to 64 Years,Percent of the civilian noninstitutionalized population between 55 to 64 years old with health insurance coverage.,2017,US,92.1,People/People,high
S2701_C03_010E,American Community Survey,Health,Health Insurance Coverage Rate: 75 and Older,Percent of the civilian noninstitutionalized population 75 and older with health insurance coverage.,2015,US,92.1,People/People,high
S2701_C03_001E,American Community Survey,Health,Health Insurance Coverage Rate,Percent of the civilian noninstitutionalized population with health insurance coverage.,2017,CA-24,92,People/People,high
S2701_C03_008E,American Community Survey,Health,Health Insurance Coverage Rate: 55 to 64 Years,Percent of the civilian noninstitutionalized population between 55 to 64 years old with health insurance coverage.,2018,US,92,People/People,high
S2701_C03_001E,American Community Survey,Health,Health Insurance Coverage Rate,Percent of the civilian noninstitutionalized population with health insurance coverage.,2016,CA-24,91.8,People/People,high
S2701_C03_001E,American Community Survey,Health,Health Insurance Coverage Rate,Percent of the civilian noninstitutionalized population with health insurance coverage.,2015,CA,91.4,People/People,high
S2701_C03_001E,American Community Survey,Health,Health Insurance Coverage Rate,Percent of the civilian noninstitutionalized population with health insurance coverage.,2016,US,91.4,People/People,high
S2701_C03_001E,American Community Survey,Health,Health Insurance Coverage Rate,Percent of the civilian noninstitutionalized population with health insurance coverage.,2017,US,91.3,People/People,high
S2701_C03_001E,American Community Survey,Health,Health Insurance Coverage Rate,Percent of the civilian noninstitutionalized population with health insurance coverage.,2018,US,91.1,People/People,high
S2701_C03_007E,American Community Survey,Health,Health Insurance Coverage Rate: 45 to 54 Years,Percent of the civilian noninstitutionalized population between 45 to 54 years old with health insurance coverage.,2017,CA-24,91,People/People,high
S2701_C03_001E,American Community Survey,Health,Health Insurance Coverage Rate,Percent of the civilian noninstitutionalized population with health insurance coverage.,2018,CA-24,90.8,People/People,high
S2701_C03_001E,American Community Survey,Health,Health Insurance Coverage Rate,Percent of the civilian noninstitutionalized population with health insurance coverage.,2015,CA-24,90.6,People/People,high
S2701_C03_001E,American Community Survey,Health,Health Insurance Coverage Rate,Percent of the civilian noninstitutionalized population with health insurance coverage.,2015,US,90.6,People/People,high
S2701_C03_007E,American Community Survey,Health,Health Insurance Coverage Rate: 45 to 54 Years,Percent of the civilian noninstitutionalized population between 45 to 54 years old with health insurance coverage.,2017,CA,90.6,People/People,high
S2701_C03_009E,American Community Survey,Health,Health Insurance Coverage Rate: 65 to 74 Years,Percent of the civilian noninstitutionalized population between 65 and 74 years old with health insurance coverage.,2016,CA,90.5,People/People,high
S2701_C03_007E,American Community Survey,Health,Health Insurance Coverage Rate: 45 to 54 Years,Percent of the civilian noninstitutionalized population between 45 to 54 years old with health insurance coverage.,2018,CA,90.3,People/People,high
S2701_C03_006E,American Community Survey,Health,Health Insurance Coverage Rate: 35 to 44 Years,Percent of the civilian noninstitutionalized population between 35 and 44 years old with health insurance coverage.,2016,CA,89.8,People/People,high
S2701_C03_005E,American Community Survey,Health,Health Insurance Coverage Rate: 26 to 34 Years,Percent of the civilian noninstitutionalized population between 26 and 34 years old with health insurance coverage.,2016,CA,89.7,People/People,high
S2701_C03_009E,American Community Survey,Health,Health Insurance Coverage Rate: 65 to 74 Years,Percent of the civilian noninstitutionalized population between 65 and 74 years old with health insurance coverage.,2016,US,89.6,People/People,high
S2701_C03_004E,American Community Survey,Health,Health Insurance Coverage Rate: 19 to 25 Years,Percent of the civilian noninstitutionalized population between 19 and 25 years old with health insurance coverage.,2017,CA-24,89.4,People/People,high
S2701_C03_009E,American Community Survey,Health,Health Insurance Coverage Rate: 65 to 74 Years,Percent of the civilian noninstitutionalized population between 65 and 74 years old with health insurance coverage.,2015,CA,89.4,People/People,high
S2701_C03_004E,American Community Survey,Health,Health Insurance Coverage Rate: 19 to 25 Years,Percent of the civilian noninstitutionalized population between 19 and 25 years old with health insurance coverage.,2017,CA,89.3,People/People,high
S2701_C03_007E,American Community Survey,Health,Health Insurance Coverage Rate: 45 to 54 Years,Percent of the civilian noninstitutionalized population between 45 to 54 years old with health insurance coverage.,2017,US,89.3,People/People,high
S2701_C03_009E,American Community Survey,Health,Health Insurance Coverage Rate: 65 to 74 Years,Percent of the civilian noninstitutionalized population between 65 and 74 years old with health insurance coverage.,2015,CA-24,89.2,People/People,high
S2701_C03_006E,American Community Survey,Health,Health Insurance Coverage Rate: 35 to 44 Years,Percent of the civilian noninstitutionalized population between 35 and 44 years old with health insurance coverage.,2016,CA-24,89.1,People/People,high
S2701_C03_007E,American Community Survey,Health,Health Insurance Coverage Rate: 45 to 54 Years,Percent of the civilian noninstitutionalized population between 45 to 54 years old with health insurance coverage.,2018,US,89,People/People,high
S2701_C03_004E,American Community Survey,Health,Health Insurance Coverage Rate: 19 to 25 Years,Percent of the civilian noninstitutionalized population between 19 and 25 years old with health insurance coverage.,2018,CA,88.9,People/People,high
S2701_C03_009E,American Community Survey,Health,Health Insurance Coverage Rate: 65 to 74 Years,Percent of the civilian noninstitutionalized population between 65 and 74 years old with health insurance coverage.,2015,US,88.9,People/People,high
S2701_C03_006E,American Community Survey,Health,Health Insurance Coverage Rate: 35 to 44 Years,Percent of the civilian noninstitutionalized population between 35 and 44 years old with health insurance coverage.,2015,CA-24,88.7,People/People,high
S2701_C03_009E,American Community Survey,Health,Health Insurance Coverage Rate: 65 to 74 Years,Percent of the civilian noninstitutionalized population between 65 and 74 years old with health insurance coverage.,2016,CA-24,88.7,People/People,high
S2701_C03_004E,American Community Survey,Health,Health Insurance Coverage Rate: 19 to 25 Years,Percent of the civilian noninstitutionalized population between 19 and 25 years old with health insurance coverage.,2018,CA-24,88.5,People/People,high
S2701_C03_006E,American Community Survey,Health,Health Insurance Coverage Rate: 35 to 44 Years,Percent of the civilian noninstitutionalized population between 35 and 44 years old with health insurance coverage.,2017,CA,88.4,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2018,US,88.3,People/People,high
S2701_C03_005E,American Community Survey,Health,Health Insurance Coverage Rate: 26 to 34 Years,Percent of the civilian noninstitutionalized population between 26 and 34 years old with health insurance coverage.,2016,CA-24,88.3,People/People,high
S2701_C03_006E,American Community Survey,Health,Health Insurance Coverage Rate: 35 to 44 Years,Percent of the civilian noninstitutionalized population between 35 and 44 years old with health insurance coverage.,2018,CA,88.3,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2010,CA-24,88.2,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2017,US,88,People/People,high
S2701_C03_005E,American Community Survey,Health,Health Insurance Coverage Rate: 26 to 34 Years,Percent of the civilian noninstitutionalized population between 26 and 34 years old with health insurance coverage.,2016,US,88,People/People,high
S2701_C03_005E,American Community Survey,Health,Health Insurance Coverage Rate: 26 to 34 Years,Percent of the civilian noninstitutionalized population between 26 and 34 years old with health insurance coverage.,2015,CA,87.9,People/People,high
S2701_C03_005E,American Community Survey,Health,Health Insurance Coverage Rate: 26 to 34 Years,Percent of the civilian noninstitutionalized population between 26 and 34 years old with health insurance coverage.,2017,CA,87.9,People/People,high
S2701_C03_008E,American Community Survey,Health,Health Insurance Coverage Rate: 55 to 64 Years,Percent of the civilian noninstitutionalized population between 55 to 64 years old with health insurance coverage.,2016,CA,87.9,People/People,high
S2701_C03_005E,American Community Survey,Health,Health Insurance Coverage Rate: 26 to 34 Years,Percent of the civilian noninstitutionalized population between 26 and 34 years old with health insurance coverage.,2018,CA,87.7,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2016,US,87.5,People/People,high
S2701_C03_007E,American Community Survey,Health,Health Insurance Coverage Rate: 45 to 54 Years,Percent of the civilian noninstitutionalized population between 45 to 54 years old with health insurance coverage.,2016,CA,87.4,People/People,high
S2701_C03_006E,American Community Survey,Health,Health Insurance Coverage Rate: 35 to 44 Years,Percent of the civilian noninstitutionalized population between 35 and 44 years old with health insurance coverage.,2015,CA,87.2,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2015,US,87.1,People/People,high
S2701_C03_005E,American Community Survey,Health,Health Insurance Coverage Rate: 26 to 34 Years,Percent of the civilian noninstitutionalized population between 26 and 34 years old with health insurance coverage.,2015,US,86.9,People/People,high
S2701_C03_007E,American Community Survey,Health,Health Insurance Coverage Rate: 45 to 54 Years,Percent of the civilian noninstitutionalized population between 45 to 54 years old with health insurance coverage.,2018,CA-24,86.9,People/People,high
S2701_C03_006E,American Community Survey,Health,Health Insurance Coverage Rate: 35 to 44 Years,Percent of the civilian noninstitutionalized population between 35 and 44 years old with health insurance coverage.,2016,US,86.8,People/People,high
S2701_C03_005E,American Community Survey,Health,Health Insurance Coverage Rate: 26 to 34 Years,Percent of the civilian noninstitutionalized population between 26 and 34 years old with health insurance coverage.,2015,CA-24,86.5,People/People,high
S2701_C03_008E,American Community Survey,Health,Health Insurance Coverage Rate: 55 to 64 Years,Percent of the civilian noninstitutionalized population between 55 to 64 years old with health insurance coverage.,2015,CA,86.5,People/People,high
S2701_C03_008E,American Community Survey,Health,Health Insurance Coverage Rate: 55 to 64 Years,Percent of the civilian noninstitutionalized population between 55 to 64 years old with health insurance coverage.,2016,US,86.4,People/People,high
S2701_C03_006E,American Community Survey,Health,Health Insurance Coverage Rate: 35 to 44 Years,Percent of the civilian noninstitutionalized population between 35 and 44 years old with health insurance coverage.,2017,US,86.3,People/People,high
S1601_C02_012E,American Community Survey,Demographics,Percent Speaking Asian and Pacific Island Languages at Home,Percent of the population 5 and older who speak Asian and Pacific Island languages at home.,2014,CA-24,86.3,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2014,US,86.2,People/People,high
S2701_C03_006E,American Community Survey,Health,Health Insurance Coverage Rate: 35 to 44 Years,Percent of the civilian noninstitutionalized population between 35 and 44 years old with health insurance coverage.,2018,US,86.2,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2013,US,85.9,People/People,high
S2701_C03_004E,American Community Survey,Health,Health Insurance Coverage Rate: 19 to 25 Years,Percent of the civilian noninstitutionalized population between 19 and 25 years old with health insurance coverage.,2017,US,85.8,People/People,high
S2701_C03_007E,American Community Survey,Health,Health Insurance Coverage Rate: 45 to 54 Years,Percent of the civilian noninstitutionalized population between 45 to 54 years old with health insurance coverage.,2016,CA-24,85.8,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2012,US,85.7,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2017,CA-24,85.5,People/People,high
S2701_C03_004E,American Community Survey,Health,Health Insurance Coverage Rate: 19 to 25 Years,Percent of the civilian noninstitutionalized population between 19 and 25 years old with health insurance coverage.,2018,US,85.5,People/People,high
S2701_C03_008E,American Community Survey,Health,Health Insurance Coverage Rate: 55 to 64 Years,Percent of the civilian noninstitutionalized population between 55 to 64 years old with health insurance coverage.,2015,US,85.5,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2018,CA-24,85.4,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2011,US,85.2,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2016,CA-24,85.1,People/People,high
S2701_C03_006E,American Community Survey,Health,Health Insurance Coverage Rate: 35 to 44 Years,Percent of the civilian noninstitutionalized population between 35 and 44 years old with health insurance coverage.,2015,US,85,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2010,US,84.8,People/People,high
DP05_0071PE,American Community Survey,Demographics,Percent Hispanic or Latino,"Percent Hispanic or Latino out of the total population. The category ""Hispanic and Latino"" is considered an ethnicity, not a race. People classified as Hispanic or Latino may be members of any race or combination of races.",2008,US,84.6,People/People,high
S2701_C03_007E,American Community Survey,Health,Health Insurance Coverage Rate: 45 to 54 Years,Percent of the civilian noninstitutionalized population between 45 to 54 years old with health insurance coverage.,2015,CA,84.5,People/People,high
S2701_C03_007E,American Community Survey,Health,Health Insurance Coverage Rate: 45 to 54 Years,Percent of the civilian noninstitutionalized population between 45 to 54 years old with health insurance coverage.,2016,US,84.4,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2015,CA-24,84.3,People/People,high
S2701_C03_005E,American Community Survey,Health,Health Insurance Coverage Rate: 26 to 34 Years,Percent of the civilian noninstitutionalized population between 26 and 34 years old with health insurance coverage.,2017,US,84.3,People/People,high
S2701_C03_005E,American Community Survey,Health,Health Insurance Coverage Rate: 26 to 34 Years,Percent of the civilian noninstitutionalized population between 26 and 34 years old with health insurance coverage.,2018,US,84.2,People/People,high
DP05_0071PE,American Community Survey,Demographics,Percent Hispanic or Latino,"Percent Hispanic or Latino out of the total population. The category ""Hispanic and Latino"" is considered an ethnicity, not a race. People classified as Hispanic or Latino may be members of any race or combination of races.",2009,US,84.2,People/People,high
S1501_C02_014E,American Community Survey,Education,Educational Attainment: High School Graduate or Higher,Percent of the population 25 and older with a high school diploma or equivalent educational attainment or higher. ,2018,CA,83.8,People/People,high
DP05_0071PE,American Community Survey,Demographics,Percent Hispanic or Latino,"Percent Hispanic or Latino out of the total population. The category ""Hispanic and Latino"" is considered an ethnicity, not a race. People classified as Hispanic or Latino may be members of any race or combination of races.",2010,US,83.6,People/People,high
